Age,AnnualIncome,CreditScore,EmploymentStatus,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,BankruptcyHistory,PaymentHistory,TotalAssets,TotalLiabilities,MonthlyIncome,NetWorth,MonthlyLoanPayment,RiskScorePercentage
56,47590,532,Employed,34504,48,Married,0,Mortgage,0,30,194812,21397,3965.833333,173415,1137.453955,56.666666666666664
45,65419,602,Employed,10929,24,Divorced,5,Rent,0,29,91960,46859,5451.583333,45101,549.706642,60.0
33,33107,532,Employed,22179,60,Married,4,Mortgage,1,22,42283,52406,2758.916667,7254,684.9908764,66.66666666666666
34,32400,564,Employed,26175,96,Married,2,Rent,0,31,74930,72869,2700.0,2061,759.0630261,66.66666666666666
42,33669,494,Employed,12049,48,Divorced,2,Mortgage,0,18,17850,68033,2805.75,8595,432.074698,53.333333333333336
24,35866,409,Employed,29030,24,Single,0,Own,0,23,36434,58121,2988.833333,5371,1598.837688,53.333333333333336
38,83262,563,Self-Employed,36728,48,Married,4,Other,0,25,40268,6333,6938.5,33935,1118.547768,60.0
53,64162,662,Employed,32318,84,Divorced,2,Rent,0,24,60407,9484,5346.833333,50923,831.0229948,63.33333333333333
18,29546,571,Employed,24237,60,Married,0,Mortgage,0,21,186707,27703,2462.166667,159004,705.9313858,53.333333333333336
58,105476,624,Employed,14944,48,Single,1,Mortgage,0,22,255069,45430,8789.666667,209639,456.6882488,43.333333333333336
53,29682,622,Employed,15501,48,Single,1,Rent,0,32,19999,109811,2473.5,10466,484.5311624,70.0
34,118822,541,Employed,22721,84,Single,1,Own,0,28,25440,41655,9901.833333,7252,624.6497464,40.0
46,49076,621,Employed,24894,48,Married,0,Rent,0,21,62958,56308,4089.666667,6650,753.971005,66.66666666666666
40,36964,658,Employed,19362,36,Married,2,Rent,0,22,48420,7331,3080.333333,41089,690.3545222,66.66666666666666
54,85746,575,Employed,61082,60,Single,1,Rent,0,25,94728,41985,7145.5,52743,1791.018172,73.33333333333333
51,34417,548,Employed,17403,24,Married,3,Own,0,23,12314,11068,2868.083333,1246,922.7278903,56.666666666666664
23,50935,545,Employed,14925,48,Divorced,2,Mortgage,0,25,31194,7241,4244.583333,23953,455.7814075,46.666666666666664
47,44376,590,Employed,9875,24,Single,0,Mortgage,0,25,48811,7145,3698.0,41666,512.3580876,53.333333333333336
37,17107,524,Employed,31232,60,Divorced,1,Other,0,23,36902,52596,1425.583333,7140,959.9654652,66.66666666666666
40,43146,605,Employed,20780,60,Single,3,Mortgage,0,25,39519,32755,3595.5,6764,573.7506437,53.333333333333336
31,46876,579,Employed,59737,84,Single,0,Own,0,22,116722,125865,3906.333333,10164,1531.887537,53.333333333333336
60,70869,655,Self-Employed,23770,36,Single,1,Rent,0,19,164661,32345,5905.75,132316,857.3676814,63.33333333333333
52,111164,645,Employed,44684,36,Divorced,0,Rent,0,21,169430,7697,9263.666667,161733,1733.105583,56.666666666666664
31,54007,509,Unemployed,6679,48,Widowed,1,Own,0,20,16001,22607,4500.583333,5050,217.423944,60.0
23,33466,508,Employed,30943,72,Married,3,Rent,0,13,45592,15282,2788.833333,30310,1026.213416,66.66666666666666
35,47079,571,Employed,19924,36,Divorced,2,Other,0,23,136460,22041,3923.25,114419,763.8649365,66.66666666666666
45,31552,554,Employed,15824,60,Married,1,Own,0,19,125515,29089,2629.333333,96426,434.5339514,53.333333333333336
42,74145,634,Self-Employed,17155,48,Married,0,Mortgage,0,21,52725,55779,6178.75,9442,522.6869423,46.666666666666664
55,62546,640,Employed,16512,48,Divorced,3,Own,0,32,53906,1304,5212.166667,52602,467.5069598,50.0
49,23597,595,Employed,14451,60,Married,1,Mortgage,0,23,197192,13472,1966.416667,183720,374.4240223,53.333333333333336
51,83715,558,Employed,38248,48,Married,2,Mortgage,0,23,42251,3256,6976.25,38995,1230.555522,50.0
43,179812,624,Employed,36662,24,Divorced,1,Own,0,34,20146,31466,14984.33333,7382,1875.559022,40.0
23,45278,501,Self-Employed,49227,48,Married,0,Mortgage,0,20,30975,20540,3773.166667,10435,1838.40696,53.333333333333336
37,15000,594,Employed,14167,36,Widowed,1,Mortgage,0,39,77102,18806,1250.0,58296,509.894112,53.333333333333336
52,37259,549,Employed,18441,36,Married,3,Mortgage,0,21,26566,270140,3104.916667,7810,703.2121197,56.666666666666664
39,22873,603,Self-Employed,27761,36,Single,1,Own,0,28,7717,34136,1906.083333,3680,1059.059525,53.333333333333336
46,54551,634,Employed,16983,36,Single,1,Mortgage,0,27,336345,19230,4545.916667,317115,647.1960313,26.666666666666668
36,71537,591,Employed,35632,36,Married,0,Mortgage,0,27,94384,16509,5961.416667,77875,1325.124498,46.666666666666664
27,31082,578,Employed,15478,48,Married,0,Rent,0,27,27088,5689,2590.166667,21399,469.1229382,66.66666666666666
38,106678,545,Employed,18723,48,Married,4,Own,0,24,146565,7264,8889.833333,139301,564.9707787,40.0
43,15000,583,Employed,6326,48,Divorced,1,Mortgage,0,23,113794,19675,1250.0,94119,186.476344,53.333333333333336
32,44331,627,Employed,61672,84,Married,0,Rent,0,23,275999,37611,3694.25,238388,1641.254675,66.66666666666666
37,76601,620,Self-Employed,20208,72,Divorced,1,Mortgage,0,17,285712,5541,6383.416667,280171,494.2703735,26.666666666666668
28,16600,497,Employed,16472,72,Married,0,Mortgage,0,32,55960,20663,1383.333333,35297,464.2072805,53.333333333333336
53,24915,610,Unemployed,28499,36,Divorced,0,Own,0,23,94625,51449,2076.25,43176,1105.331873,70.0
36,105977,671,Employed,47836,48,Married,0,Rent,0,24,166125,6764,8831.416667,159361,1537.925585,53.333333333333336
57,202007,579,Employed,39353,36,Widowed,5,Own,0,23,146422,62775,16833.91667,83647,1542.035467,43.333333333333336
58,145550,622,Unemployed,9241,60,Widowed,3,Own,0,26,56113,200907,12129.16667,5841,231.759757,56.666666666666664
39,34863,564,Employed,17130,84,Married,5,Rent,0,25,53274,30355,2905.25,22919,432.0691591,66.66666666666666
27,118240,585,Employed,20602,48,Married,2,Own,0,27,14855,52207,9853.333333,6742,603.5503426,40.0
18,35467,430,Employed,19056,84,Single,0,Rent,0,23,131216,35431,2955.583333,95785,545.5508518,66.66666666666666
22,65432,517,Employed,15278,96,Single,4,Other,0,20,115464,10386,5452.666667,105078,451.1526796,60.0
23,32849,532,Employed,20912,60,Single,0,Other,0,19,64221,14074,2737.416667,50147,606.5416664,66.66666666666666
56,27474,515,Employed,15533,48,Married,1,Mortgage,0,29,39853,25530,2289.5,14323,496.8447472,56.666666666666664
41,122435,533,Employed,34866,96,Single,0,Other,0,22,460096,7734,10202.91667,452362,1001.67596,33.33333333333333
44,146362,569,Employed,13682,36,Single,0,Rent,0,27,42763,3065,12196.83333,39698,517.9287304,53.333333333333336
18,22191,556,Employed,21199,36,Divorced,1,Own,0,19,16652,32252,1849.25,9526,825.8187424,53.333333333333336
25,74075,533,Employed,21918,72,Married,0,Mortgage,0,28,13308,3262,6172.916667,10046,586.1152675,46.666666666666664
50,48981,612,Employed,17902,48,Single,0,Mortgage,0,14,18181,44217,4081.75,4812,558.6176578,56.666666666666664
43,167807,595,Employed,15159,36,Married,1,Other,0,21,21393,15907,13983.91667,5486,558.9887166,53.333333333333336
38,18707,583,Employed,20084,48,Single,1,Rent,0,26,51892,17401,1558.916667,34491,640.3059708,66.66666666666666
46,56768,626,Employed,15156,24,Divorced,3,Mortgage,0,27,58509,3290,4730.666667,55219,738.6710465,46.666666666666664
59,24851,488,Employed,26721,36,Married,0,Mortgage,0,26,201966,11797,2070.916667,190169,1165.694606,56.666666666666664
37,16702,589,Self-Employed,50284,48,Married,3,Mortgage,0,19,549562,22669,1391.833333,526893,1575.198134,26.666666666666668
40,43023,607,Employed,22300,48,Single,0,Other,0,25,54074,13004,3585.25,41070,659.3570977,66.66666666666666
42,43616,618,Employed,15305,60,Widowed,1,Mortgage,0,22,42407,7518,3634.666667,34889,411.2877753,53.333333333333336
68,33719,623,Employed,28682,48,Married,1,Mortgage,0,21,29304,10584,2809.916667,18720,887.1778949,56.666666666666664
18,75616,604,Employed,39589,48,Single,0,Rent,0,25,99270,35939,6301.333333,63331,1296.501781,60.0
48,134518,623,Employed,53495,24,Married,2,Mortgage,0,25,94086,279283,11209.83333,10673,2813.192231,40.0
38,58559,563,Unemployed,32956,84,Married,2,Rent,0,27,43806,8946,4879.916667,34860,900.9783944,73.33333333333333
46,17163,615,Employed,53905,36,Married,0,Mortgage,0,16,16189,10387,1430.25,5802,2125.24028,60.0
32,51046,489,Employed,16358,36,Single,1,Mortgage,0,25,202720,23961,4253.833333,178759,621.5353672,46.666666666666664
39,85032,605,Unemployed,24983,48,Divorced,0,Rent,0,22,108459,16551,7086.0,91908,802.1251933,73.33333333333333
48,37300,511,Employed,17596,36,Divorced,1,Mortgage,0,19,640757,28172,3108.333333,612585,665.6510747,20.0
77,94523,663,Employed,28850,96,Married,0,Mortgage,0,26,244206,11342,7876.916667,232864,726.3634429,50.0
49,43079,587,Employed,38467,108,Single,1,Rent,0,24,104372,49254,3589.916667,55118,981.6013033,66.66666666666666
29,26721,496,Employed,21185,72,Single,3,Rent,0,23,22882,51683,2226.75,8966,595.8751888,66.66666666666666
34,18547,592,Employed,36582,60,Single,5,Other,0,28,228551,1826,1545.583333,226725,1008.291626,66.66666666666666
34,81280,576,Employed,14220,48,Married,5,Other,0,20,72620,10894,6773.333333,61726,448.6930939,60.0
18,68024,539,Employed,36894,60,Single,2,Rent,0,22,57799,32283,5668.666667,25516,1191.177575,60.0
36,57340,558,Self-Employed,9754,60,Married,0,Mortgage,0,26,99820,11182,4778.333333,88638,268.2785935,46.666666666666664
48,80346,628,Employed,15458,24,Married,0,Mortgage,0,23,106202,11017,6695.5,95185,767.6756997,46.666666666666664
24,88384,587,Employed,24454,36,Married,0,Rent,0,27,41155,62055,7365.333333,10344,935.5943627,60.0
52,53457,603,Employed,10823,60,Married,2,Mortgage,0,33,116472,18497,4454.75,97975,279.09341,50.0
45,44349,628,Employed,32064,60,Single,1,Mortgage,0,28,193599,25209,3695.75,168390,930.6986175,53.333333333333336
31,56335,508,Employed,33658,60,Single,3,Mortgage,0,23,5918,33163,4694.583333,7336,1080.134401,46.666666666666664
38,29592,526,Employed,28606,12,Single,4,Mortgage,1,22,40477,10651,2466.0,29826,2692.836448,66.66666666666666
59,83644,569,Employed,15917,24,Single,1,Mortgage,0,32,85843,4270,6970.333333,81573,844.9755857,50.0
48,51824,618,Employed,16218,36,Married,2,Rent,0,17,463384,15345,4318.666667,448039,617.9681772,40.0
40,18993,567,Unemployed,19224,24,Married,3,Other,0,26,43534,81550,1582.75,2606,1016.829385,80.0
37,29580,555,Employed,22707,24,Married,2,Mortgage,0,23,67347,12485,2465.0,54862,1149.356306,53.333333333333336
40,30830,628,Employed,18379,36,Married,0,Mortgage,0,25,154933,1450,2569.166667,153483,647.2543763,53.333333333333336
33,58567,488,Unemployed,45311,84,Married,3,Mortgage,0,28,42794,24708,4880.583333,18086,1189.218665,60.0
18,35058,504,Employed,93361,84,Married,0,Mortgage,0,24,48270,30517,2921.5,17753,3025.532608,60.0
64,53986,658,Unemployed,28890,120,Married,1,Rent,0,28,98159,22831,4498.833333,75328,664.160406,76.66666666666667
41,94857,593,Employed,14258,120,Widowed,1,Rent,0,29,321071,27129,7904.75,293942,358.8712091,40.0
44,95579,676,Unemployed,26742,60,Married,1,Mortgage,0,18,307743,15152,7964.916667,292591,745.6923137,40.0
39,34580,625,Employed,15824,48,Married,1,Mortgage,0,22,15855,11687,2881.666667,4168,470.2129898,53.333333333333336
31,29618,524,Employed,13019,72,Single,0,Own,0,26,21649,13198,2468.166667,8451,376.3222101,53.333333333333336
37,61638,632,Employed,17294,60,Divorced,0,Mortgage,0,30,147528,15587,5136.5,131941,481.831184,46.666666666666664
20,21715,568,Employed,32813,96,Married,1,Rent,0,30,24491,69269,1809.583333,10248,803.1165638,66.66666666666666
67,159216,697,Employed,20411,36,Divorced,0,Own,0,34,29121,15952,13268.0,13169,700.3767239,43.333333333333336
25,63433,631,Employed,36153,108,Married,1,Mortgage,0,26,34911,58076,5286.083333,5151,935.3622283,46.666666666666664
27,33186,552,Employed,35775,48,Married,0,Rent,0,20,122566,209398,2765.5,2399,1192.082523,66.66666666666666
34,23876,584,Employed,19562,12,Married,1,Mortgage,0,32,24076,20996,1989.666667,3080,1792.705653,53.333333333333336
55,82280,501,Employed,49509,60,Single,5,Own,0,26,62583,27880,6856.666667,34703,1433.504636,50.0
40,100921,637,Employed,20526,48,Single,0,Own,0,26,15682,33872,8410.083333,5584,605.7442322,40.0
25,40254,566,Employed,35260,60,Married,5,Mortgage,0,22,42813,32299,3354.5,10514,993.6817379,53.333333333333336
55,108448,646,Employed,19370,72,Married,2,Own,0,12,131360,14983,9037.333333,116377,518.599801,43.333333333333336
48,48945,636,Employed,24666,36,Married,1,Mortgage,0,21,14210,55588,4078.75,8029,864.2493608,53.333333333333336
46,60863,601,Employed,13981,108,Single,1,Rent,1,14,43831,30140,5071.916667,13691,372.1609637,73.33333333333333
48,133276,502,Unemployed,11536,36,Married,0,Mortgage,0,20,10651,36925,11106.33333,3546,456.4255702,53.333333333333336
68,38671,600,Employed,8783,60,Single,1,Rent,0,19,15598,4412,3222.583333,11186,230.5861707,70.0
66,68232,542,Employed,87606,36,Married,3,Other,0,23,75698,27030,5686.0,48668,3725.320369,73.33333333333333
31,39210,587,Employed,18455,24,Single,3,Own,0,24,10339,43456,3267.5,6577,903.5824602,53.333333333333336
59,66769,641,Employed,92089,12,Single,1,Other,0,22,14907,13896,5564.083333,1011,8754.455749,73.33333333333333
44,83629,601,Employed,32159,24,Married,2,Mortgage,0,25,130019,27530,6969.083333,102489,1644.370734,46.666666666666664
45,25588,553,Self-Employed,24242,60,Single,0,Own,0,28,76104,17367,2132.333333,58737,645.2271736,53.333333333333336
19,24835,452,Employed,34922,72,Widowed,0,Other,0,37,736195,12606,2069.583333,723589,971.3903749,33.33333333333333
37,90251,614,Employed,26997,48,Single,1,Mortgage,0,24,49406,315550,7520.916667,7286,792.5660867,46.666666666666664
30,58967,624,Employed,59043,72,Married,0,Mortgage,0,15,23381,28771,4913.916667,3770,1663.061031,46.666666666666664
49,116711,618,Employed,42327,36,Divorced,1,Mortgage,0,16,58208,7077,9725.916667,51131,1671.184181,40.0
52,53640,562,Employed,22927,36,Married,0,Rent,0,23,185012,115256,4470.0,69756,890.9516734,63.33333333333333
18,124018,521,Employed,23657,48,Married,3,Other,0,29,157654,44264,10334.83333,113390,765.0980458,53.333333333333336
39,61417,510,Employed,16669,72,Married,0,Rent,0,17,258991,116797,5118.083333,142194,509.8395107,60.0
53,135666,501,Employed,16026,84,Single,2,Mortgage,0,19,131452,15675,11305.5,115777,467.0853115,43.333333333333336
37,132963,630,Employed,5160,36,Single,1,Mortgage,0,20,39688,27396,11080.25,12292,179.151025,40.0
48,32230,594,Employed,47212,120,Single,2,Rent,0,25,9794,21132,2685.833333,6866,1126.618754,66.66666666666666
44,153557,604,Employed,30573,24,Single,3,Rent,0,27,27323,9296,12796.41667,18027,1599.230178,53.333333333333336
44,87168,519,Employed,10377,72,Divorced,0,Mortgage,0,27,220646,26337,7264.0,194309,293.209636,46.666666666666664
36,69240,523,Employed,33238,48,Married,3,Rent,0,34,12836,31851,5770.0,5243,1235.90623,60.0
25,78430,494,Employed,24587,120,Married,1,Rent,0,23,14015,13529,6535.833333,9533,752.4291635,60.0
26,33649,546,Employed,22496,108,Married,1,Own,0,18,64286,10851,2804.083333,53435,617.8169474,53.333333333333336
48,74183,646,Self-Employed,15281,48,Married,2,Rent,0,20,132632,25904,6181.916667,106728,456.8793257,60.0
40,41317,617,Employed,21388,48,Divorced,3,Mortgage,0,26,23375,14248,3443.083333,9127,644.0827601,53.333333333333336
38,157919,592,Employed,18639,60,Married,0,Rent,0,21,242017,53193,13159.91667,188824,516.4209511,53.333333333333336
34,30235,577,Employed,23472,72,Married,0,Mortgage,0,23,21298,35639,2519.583333,8831,648.568292,53.333333333333336
36,16578,553,Employed,23834,60,Single,0,Mortgage,1,25,107828,9704,1381.5,98124,633.9339821,66.66666666666666
52,34281,583,Employed,6619,36,Divorced,0,Mortgage,0,21,78769,21306,2856.75,57463,244.7431824,56.666666666666664
35,52023,440,Employed,17002,60,Married,2,Rent,0,27,31363,11814,4335.25,19549,549.872515,60.0
23,34332,544,Employed,21630,48,Single,3,Mortgage,0,19,29495,32521,2861.0,5690,704.6395435,53.333333333333336
48,68832,547,Employed,9833,36,Widowed,3,Other,0,26,74100,87429,5736.0,4520,364.1845926,60.0
37,52326,606,Employed,43496,24,Single,0,Own,0,32,91972,1792,4360.5,90180,2208.899121,46.666666666666664
40,32309,623,Employed,10865,36,Married,0,Other,0,24,68527,51967,2692.416667,16560,388.6088974,66.66666666666666
59,104754,635,Employed,11189,24,Single,0,Own,0,17,60080,12319,5007.916667,47761,544.9467156,43.333333333333336
39,94037,596,Employed,6874,36,Married,4,Own,0,26,64790,15188,7836.416667,49602,252.2718624,46.666666666666664
43,56304,534,Employed,44907,36,Married,2,Own,0,25,114274,43772,4692.0,70502,1763.431151,46.666666666666664
25,66640,530,Employed,34040,48,Married,1,Mortgage,0,25,44915,4474,5553.333333,40441,1089.563028,46.666666666666664
37,53373,527,Employed,23549,36,Single,3,Rent,0,25,28353,8327,4447.75,20026,964.8661343,60.0
47,37511,544,Self-Employed,26358,60,Single,1,Own,0,29,6070,9554,3125.916667,5465,719.6090696,53.333333333333336
21,54370,526,Employed,7207,96,Married,1,Mortgage,0,25,267103,7894,4530.833333,259209,184.9992055,26.666666666666668
42,46619,565,Employed,53272,120,Divorced,0,Mortgage,0,28,34704,16103,3884.916667,18601,1492.841957,53.333333333333336
41,84706,508,Employed,28939,36,Married,0,Rent,0,20,10604,9571,7058.833333,1033,1154.622705,60.0
40,224843,531,Employed,15385,48,Married,1,Mortgage,0,26,194943,15303,9697.666667,179640,518.7087627,40.0
52,45375,584,Employed,12154,24,Single,3,Own,0,30,4775,23816,3781.25,6900,618.2568967,56.666666666666664
44,84073,648,Employed,66113,84,Married,4,Mortgage,0,31,60582,14026,7006.083333,46556,1793.928331,46.666666666666664
57,103091,645,Employed,28431,60,Married,0,Mortgage,0,24,180404,13812,8590.916667,166592,769.7646245,43.333333333333336
28,64034,432,Employed,12191,12,Married,3,Rent,0,29,193556,12034,5336.166667,181522,1144.335549,60.0
41,74640,563,Employed,67002,36,Single,0,Mortgage,0,26,31842,31614,6220.0,1622,2729.168925,46.666666666666664
41,50796,588,Employed,20956,12,Divorced,5,Rent,1,28,259156,15014,4233.0,244142,1914.996251,73.33333333333333
27,42974,534,Employed,19804,120,Single,2,Rent,0,29,10274,25141,3581.166667,6937,543.8152383,66.66666666666666
51,75505,618,Employed,15360,96,Widowed,3,Rent,0,28,28315,8910,6292.083333,19405,343.7454333,63.33333333333333
67,41160,621,Employed,33867,60,Single,3,Rent,0,30,46993,11305,3430.0,35688,886.1609895,70.0
39,15474,622,Employed,22731,96,Widowed,3,Mortgage,1,26,60958,2606,1289.5,58352,566.0752364,66.66666666666666
46,43298,611,Employed,25301,60,Divorced,2,Rent,0,33,82178,12901,3608.166667,69277,703.7982196,66.66666666666666
41,46184,635,Employed,21803,36,Married,1,Mortgage,0,20,266429,53322,3848.666667,213107,783.342192,53.333333333333336
31,116046,528,Employed,50326,96,Married,1,Other,0,25,14332,32394,9670.5,9722,1331.717002,53.333333333333336
18,51413,524,Employed,34826,24,Married,1,Rent,0,15,35772,77039,4284.416667,5986,1832.989307,60.0
31,49476,434,Employed,15335,24,Divorced,3,Own,0,24,18241,115926,4123.0,1244,837.9479951,53.333333333333336
23,36907,549,Unemployed,31798,24,Married,0,Own,0,25,39320,15799,3075.583333,23521,1691.711145,66.66666666666666
60,38085,565,Employed,11430,72,Single,2,Rent,0,21,68732,6446,3173.75,62286,323.7671682,70.0
38,28635,578,Employed,10304,72,Married,4,Own,0,17,15581,6299,2386.25,9282,282.4425349,53.333333333333336
35,26802,655,Employed,44637,96,Married,0,Mortgage,0,31,56659,23752,2233.5,32907,1095.318443,53.333333333333336
50,87299,563,Employed,45161,84,Divorced,2,Mortgage,0,27,26358,5874,7274.916667,20484,1298.47718,50.0
26,46955,584,Employed,22318,24,Single,1,Rent,0,25,5532,14784,3912.916667,1158,1110.879871,66.66666666666666
30,101360,454,Employed,49723,60,Single,3,Rent,0,22,26985,17028,8446.666667,9957,1767.124293,53.333333333333336
